date,id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-02,kimdaeyl,63,3,99700.0,3,3,2,2.345406453357546,ROYAL
2023-03-02,kimde0813,182,1,31900.0,1,1,1,1.0,esc
2023-03-02,kimdkstp,15,2,95000.0,4,2,2,2.024466792200526,new
2023-03-02,kimdw819,168,1,41000.0,1,1,1,1.0,esc
2023-03-02,kimeonsong,51,1,29800.0,3,1,1,1.024466792200526,new
2023-03-02,kimg1105,23,3,83468.0,4,3,2,2.357639849457809,ROYAL
2023-03-02,kimga9046,22,1,46992.0,4,1,1,1.0367001883007891,new
2023-03-02,kimh256,68,1,41000.0,3,1,1,1.024466792200526,new
2023-03-02,kimha333,197,1,37900.0,1,1,1,1.0,esc
2023-03-02,kimhani100,191,1,41900.0,1,1,1,1.0,esc
2023-03-02,kimheehee,115,1,22000.0,2,1,1,1.012233396100263,esc
2023-03-02,kimheesoo34,51,1,36800.0,3,1,1,1.024466792200526,new
2023-03-02,kimhj1898,9,1,23100.0,4,1,1,1.0367001883007891,new
2023-03-02,kimhotmi,135,1,32900.0,2,1,1,1.012233396100263,esc
2023-03-02,kimhr1014,130,1,45342.0,2,1,1,1.012233396100263,esc
2023-03-02,kimhw21,14,2,80065.0,4,2,2,2.024466792200526,new
2023-03-02,kimhyenjae,173,1,31800.0,1,1,1,1.0,esc
2023-03-02,kimhyun21,177,1,40900.0,1,1,1,1.0,esc
2023-03-02,kimhyung1120,36,2,71172.0,4,2,2,2.024466792200526,new
2023-03-02,kimi3315,172,1,37900.0,1,1,1,1.0,esc
2023-03-02,kimilrok,11,1,35638.0,4,1,1,1.0367001883007891,new
2023-03-02,kimis0136,167,1,38900.0,1,1,1,1.0,esc
2023-03-02,kimjh4416,106,1,114500.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,kimji9n,22,2,67788.0,4,2,2,2.024466792200526,new
2023-03-02,kimjinyuyu,138,1,52800.0,2,1,2,1.6668269427427176,esc
2023-03-02,kimjiy73,144,1,41593.0,2,1,1,1.012233396100263,esc
2023-03-02,kimjthings,57,1,33900.0,3,1,1,1.024466792200526,new
2023-03-02,kimjy716,127,1,46765.0,2,1,1,1.012233396100263,esc
2023-03-02,kimkh87,132,2,131076.0,2,2,3,2.6545935466424546,esc-VIP
2023-03-02,kimkm0112,76,2,57998.0,3,2,2,2.012233396100263,new
2023-03-02,kimkp12,25,1,40999.0,4,1,1,1.0367001883007891,new
2023-03-02,kimkyehan,37,1,51628.0,4,1,2,1.6912937349432435,new
2023-03-02,kimkyungil,163,1,28900.0,1,1,1,1.0,esc
2023-03-02,kimm6029,122,1,97600.0,2,1,2,1.6668269427427176,esc
2023-03-02,kimma0708,80,2,184400.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,kimme,187,1,48700.0,1,1,1,1.0,esc
2023-03-02,kimmingoo0,57,1,62800.0,3,1,2,1.6790603388429806,new
2023-03-02,kimminkyeom7277,71,1,51900.0,3,1,2,1.6790603388429806,new
2023-03-02,kimms2105,54,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,kimnaru,105,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,kimor7,164,1,38700.0,1,1,1,1.0,esc
2023-03-02,kimpak18,89,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,kimpes21,80,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,kimrg93,12,2,80300.0,4,2,2,2.024466792200526,new
2023-03-02,kimsara77,54,1,51700.0,3,1,2,1.6790603388429806,new
2023-03-02,kimseoe06,65,1,30800.0,3,1,1,1.024466792200526,new
2023-03-02,kimsg1206,116,1,34582.0,2,1,1,1.012233396100263,esc
2023-03-02,kimsg4137,14,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kimshoonk,19,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kimsj0724,60,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,kimsj4677,147,1,39421.0,2,1,1,1.012233396100263,esc
2023-03-02,kimsj5941,83,1,17900.0,3,1,1,1.024466792200526,new
2023-03-02,kimss80,121,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,kimssin,76,1,30222.0,3,1,1,1.024466792200526,new
2023-03-02,kimssw0202,12,2,67135.0,4,2,2,2.024466792200526,new
2023-03-02,kimst5223,21,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kimsw0819,73,1,55737.0,3,1,2,1.6790603388429806,new
2023-03-02,kimsywps,132,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,kimth2799,68,1,8423.0,3,1,1,1.024466792200526,new
2023-03-02,kimtw1125,164,1,36900.0,1,1,1,1.0,esc
2023-03-02,kimwj731,110,1,114500.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,kimwojo,85,1,39908.0,3,1,1,1.024466792200526,new
2023-03-02,kimyoury91,13,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,kimys96,182,1,40839.0,1,1,1,1.0,esc
2023-03-02,kimyseung95,174,1,30673.0,1,1,1,1.0,esc
2023-03-02,kimyunani,128,1,43800.0,2,1,1,1.012233396100263,esc
2023-03-02,kin7714,113,1,21000.0,2,1,1,1.012233396100263,esc
2023-03-02,kindface,132,1,49422.0,2,1,1,1.012233396100263,esc
2023-03-02,king,107,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,kingdom2373,30,2,78660.0,4,2,2,2.024466792200526,new
2023-03-02,kinghong79,167,1,50512.0,1,1,1,1.0,esc
2023-03-02,kingkong617,204,1,38900.0,1,1,1,1.0,esc
2023-03-02,kingsj0405,123,1,72500.0,2,1,2,1.6668269427427176,esc
2023-03-02,kingston,17,1,35900.0,4,1,1,1.0367001883007891,new
2023-03-02,kingyb45,176,1,36633.0,1,1,1,1.0,esc
2023-03-02,kiniwini8858,23,1,19909.0,4,1,1,1.0367001883007891,new
2023-03-02,kinokoon,156,1,28700.0,1,1,1,1.0,esc
2023-03-02,kinomad87,8,1,44800.0,4,1,1,1.0367001883007891,new
2023-03-02,kiono1042,173,1,45700.0,1,1,1,1.0,esc
2023-03-02,kirehiais,80,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,kiroon,43,1,54300.0,4,1,2,1.6912937349432435,new
2023-03-02,kis03160,167,1,12193.0,1,1,1,1.0,esc
2023-03-02,kisnten,190,1,41900.0,1,1,1,1.0,esc
2023-03-02,kiss2658,131,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,kiss30215,195,1,29800.0,1,1,1,1.0,esc
2023-03-02,kissing15901,192,1,40900.0,1,1,1,1.0,esc
2023-03-02,kissofmidnight,183,1,52600.0,1,1,2,1.6545935466424546,esc
2023-03-02,kisung777,13,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kitsat1,167,1,12900.0,1,1,1,1.0,esc
2023-03-02,kiwishake,103,1,56600.0,2,1,2,1.6668269427427176,esc
2023-03-02,kiwoom1,66,1,87337.0,3,1,2,1.6790603388429806,new
2023-03-02,kiwoon3187,116,1,34900.0,2,1,1,1.012233396100263,esc
2023-03-02,kizikizi,109,1,52800.0,2,1,2,1.6668269427427176,esc
2023-03-02,kizunakt,164,1,38800.0,1,1,1,1.0,esc
2023-03-02,kizz0872,156,1,36100.0,1,1,1,1.0,esc
2023-03-02,kj4426,104,1,39800.0,2,1,1,1.012233396100263,esc
2023-03-02,kj4579,168,1,14900.0,1,1,1,1.0,esc
2023-03-02,kj485485,143,1,39791.0,2,1,1,1.012233396100263,esc
2023-03-02,kja7886,164,1,38900.0,1,1,1,1.0,esc
2023-03-02,kjanghoi,11,2,84162.0,4,2,2,2.024466792200526,new
2023-03-02,kjb4381,81,1,40313.0,3,1,1,1.024466792200526,new
2023-03-02,kjb6437,76,1,45100.0,3,1,1,1.024466792200526,new
2023-03-02,kjbuza,47,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,kje6468,106,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,kjg2189,3,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kjg7107,99,1,27900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjh0114,67,1,31402.0,3,1,1,1.024466792200526,new
2023-03-02,kjh0241,99,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjh05182000,174,1,41000.0,1,1,1,1.0,esc
2023-03-02,kjh15011,26,2,81800.0,4,2,2,2.024466792200526,new
2023-03-02,kjh5618,8,2,150700.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,kjh5732,113,1,36900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjh7125,100,1,76300.0,2,1,2,1.6668269427427176,esc
2023-03-02,kjh9506,184,1,40200.0,1,1,1,1.0,esc
2023-03-02,kjhi790,121,1,33900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjhj5776,88,1,38800.0,3,1,1,1.024466792200526,new
2023-03-02,kjhkim0702,66,1,44023.0,3,1,1,1.024466792200526,new
2023-03-02,kjhmarch123,182,1,154000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,kjhoon1231,29,1,33900.0,4,1,1,1.0367001883007891,new
2023-03-02,kjhun1,48,3,103852.0,3,3,3,3.0,VIP
2023-03-02,kjhzg45,69,1,50400.0,3,1,1,1.024466792200526,new
2023-03-02,kjkeatworld,34,2,202481.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,kjkj3468,103,1,27300.0,2,1,1,1.012233396100263,esc
2023-03-02,kjkjjess,172,1,31800.0,1,1,1,1.0,esc
2023-03-02,kjm1544,167,1,7900.0,1,1,1,1.0,esc
2023-03-02,kjm1717,55,1,38400.0,3,1,1,1.024466792200526,new
2023-03-02,kjm5191,26,2,84010.0,4,2,2,2.024466792200526,new
2023-03-02,kjm6641,137,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjm8467,198,1,41900.0,1,1,1,1.0,esc
2023-03-02,kjm91017,60,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,kjm9526,24,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,kjnty,62,2,143903.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,kjongmin11,92,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,kjpk1119,24,3,109700.0,4,3,3,3.012233396100263,VIP
2023-03-02,kjr3635,92,1,27900.0,3,1,1,1.024466792200526,new
2023-03-02,kjs0821,132,1,32900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjscap7007,56,1,65579.0,3,1,2,1.6790603388429806,new
2023-03-02,kjstar123,117,1,49000.0,2,1,1,1.012233396100263,esc
2023-03-02,kjswhdtjd,32,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,kju0539,169,1,77710.0,1,1,2,1.6545935466424546,esc
2023-03-02,kjw0089,203,1,39900.0,1,1,1,1.0,esc
2023-03-02,kjw6041,65,1,61460.0,3,1,2,1.6790603388429806,new
2023-03-02,kjwnt,183,1,50300.0,1,1,1,1.0,esc
2023-03-02,kjy0715,163,1,27500.0,1,1,1,1.0,esc
2023-03-02,kjy7174,166,1,35900.0,1,1,1,1.0,esc
2023-03-02,kjy7553,64,2,59889.0,3,2,2,2.012233396100263,new
2023-03-02,kjy9366,113,1,33900.0,2,1,1,1.012233396100263,esc
2023-03-02,kjyoungd,173,1,29281.0,1,1,1,1.0,esc
2023-03-02,kk5595,8,1,59000.0,4,1,2,1.6912937349432435,new
2023-03-02,kk6097,141,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,kk641202,7,2,81807.0,4,2,2,2.024466792200526,new
2023-03-02,kk753,170,1,45600.0,1,1,1,1.0,esc
2023-03-02,kkagduki,120,2,25400.0,2,2,1,1.3454064533575456,esc
2023-03-02,kkahyung,65,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,kkallong2,168,1,11900.0,1,1,1,1.0,esc
2023-03-02,kkangkyu,111,1,24000.0,2,1,1,1.012233396100263,esc
2023-03-02,kkangsyung,161,1,118383.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,kkb0441,115,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,kkcity,13,2,82200.0,4,2,2,2.024466792200526,new
2023-03-02,kkd11vv,12,1,22819.0,4,1,1,1.0367001883007891,new
2023-03-02,kkey1802,76,1,30297.0,3,1,1,1.024466792200526,new
2023-03-02,kkg265,20,1,33900.0,4,1,1,1.0367001883007891,new
2023-03-02,kkgh57,2,1,28723.0,4,1,1,1.0367001883007891,new
2023-03-02,kkh850715,49,1,46000.0,3,1,1,1.024466792200526,new
2023-03-02,kkh890909,60,2,69300.0,3,2,2,2.012233396100263,new
2023-03-02,kkhan0422,187,2,89500.0,1,2,2,1.987766603899737,esc
2023-03-02,kki4474,120,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,kki524,168,1,39900.0,1,1,1,1.0,esc
2023-03-02,kki9087,71,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,kkings,28,2,98200.0,4,2,2,2.024466792200526,new
2023-03-02,kkk3627,197,1,28000.0,1,1,1,1.0,esc
2023-03-02,kkk9836,2,2,100500.0,4,2,2,2.024466792200526,new
2023-03-02,kkkiii73,75,1,27700.0,3,1,1,1.024466792200526,new
2023-03-02,kkkjjj379,106,2,92953.0,2,2,2,2.0,esc
2023-03-02,kkkjsryou,169,1,34900.0,1,1,1,1.0,esc
2023-03-02,kkkjun39,76,1,77300.0,3,1,2,1.6790603388429806,new
2023-03-02,kkkk123,87,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,kkkk2080,9,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,kkkk2804,16,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,kkl00925,23,3,80300.0,4,3,2,2.357639849457809,ROYAL
2023-03-02,kklee5992,96,1,38900.0,2,1,1,1.012233396100263,esc
2023-03-02,kklp123,86,1,38800.0,3,1,1,1.024466792200526,new
2023-03-02,kklss,174,1,31800.0,1,1,1,1.0,esc
2023-03-02,kkm5876,156,1,45200.0,1,1,1,1.0,esc
2023-03-02,kkm809,77,1,27722.0,3,1,1,1.024466792200526,new
2023-03-02,kkms0126,67,1,24300.0,3,1,1,1.024466792200526,new
2023-03-02,kknife007,193,1,30900.0,1,1,1,1.0,esc
2023-03-02,kkohee88,120,1,48900.0,2,1,1,1.012233396100263,esc
2023-03-02,kkokey,127,1,37915.0,2,1,1,1.012233396100263,esc
2023-03-02,kkong90,83,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,kkoomi2,165,1,41900.0,1,1,1,1.0,esc
2023-03-02,kkp1655,8,1,56700.0,4,1,2,1.6912937349432435,new
2023-03-02,kkpark88,126,1,39900.0,2,1,1,1.012233396100263,esc
2023-03-02,kkss1020,132,1,28900.0,2,1,1,1.012233396100263,esc
2023-03-02,kkss6125,174,1,52700.0,1,1,2,1.6545935466424546,esc
2023-03-02,kkt5476,50,1,39400.0,3,1,1,1.024466792200526,new
2023-03-02,kkth0321,170,1,31800.0,1,1,1,1.0,esc
2023-03-02,kkuk90,169,1,46225.0,1,1,1,1.0,esc
2023-03-02,kkuuqhfk,72,1,113300.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,kkw2311,95,1,89000.0,3,1,2,1.6790603388429806,new
2023-03-02,kkw7654321,108,1,114500.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,kky5910,77,1,15700.0,3,1,1,1.024466792200526,new
2023-03-02,kkyum205,204,1,114538.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,kl74382,71,1,50400.0,3,1,1,1.024466792200526,new
2023-03-02,klc1234,170,1,13900.0,1,1,1,1.0,esc
2023-03-02,klella,7,2,105472.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,klotus,14,1,18100.0,4,1,1,1.0367001883007891,new
2023-03-02,kls2284,28,1,75873.0,4,1,2,1.6912937349432435,new
2023-03-02,km86625,0,2,61000.0,4,2,2,2.024466792200526,new
2023-03-02,kmbae48i,130,1,48800.0,2,1,1,1.012233396100263,esc
2023-03-02,kmc0530,129,2,269015.0,2,2,4,3.3091870932849092,esc-VIP
2023-03-02,kme0414,143,1,52800.0,2,1,2,1.6668269427427176,esc
2023-03-02,kmg3624,159,1,60900.0,1,1,2,1.6545935466424546,esc
2023-03-02,kmh0907,160,1,36100.0,1,1,1,1.0,esc
2023-03-02,kmh3792,16,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,kmis0522,139,1,55944.0,2,1,2,1.6668269427427176,esc
2023-03-02,kmj2759,61,2,61700.0,3,2,2,2.012233396100263,new
2023-03-02,kmj8755,106,1,57731.0,2,1,2,1.6668269427427176,esc
2023-03-02,kmj8802,112,1,22413.0,2,1,1,1.012233396100263,esc
2023-03-02,kmj991117,165,1,38800.0,1,1,1,1.0,esc
2023-03-02,kmjhost,139,1,32900.0,2,1,1,1.012233396100263,esc
2023-03-02,kmjlibra2000,23,1,31400.0,4,1,1,1.0367001883007891,new
2023-03-02,kmk3004,116,1,37000.0,2,1,1,1.012233396100263,esc
2023-03-02,kmkm6768,106,1,24400.0,2,1,1,1.012233396100263,esc
2023-03-02,kmkn832,119,1,12300.0,2,1,1,1.012233396100263,esc
2023-03-02,kmn168,50,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,kmn5217,89,1,37900.0,3,1,1,1.024466792200526,new
2023-03-02,kms1020,203,1,44079.0,1,1,1,1.0,esc
2023-03-02,kms1418,110,1,35900.0,2,1,1,1.012233396100263,esc
2023-03-02,kms1458,27,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,kms35954,63,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,kmsjg,164,1,14900.0,1,1,1,1.0,esc
2023-03-02,kmsuk1936,77,1,31730.0,3,1,1,1.024466792200526,new
2023-03-02,kmw0055,34,1,9900.0,4,1,1,1.0367001883007891,new
2023-03-02,kmww714,168,1,21800.0,1,1,1,1.0,esc
2023-03-02,kmy1311,69,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,knh0209,176,1,15900.0,1,1,1,1.0,esc
2023-03-02,knh0619,91,1,29900.0,3,1,1,1.024466792200526,new
2023-03-02,knight8798,32,2,102501.0,4,2,2,2.024466792200526,new
2023-03-02,knightbald,171,1,31800.0,1,1,1,1.0,esc
2023-03-02,knms9,168,1,14900.0,1,1,1,1.0,esc
2023-03-02,knobcreek,195,1,108000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,knou1003,14,1,50200.0,4,1,1,1.0367001883007891,new
2023-03-02,knoubook1,19,1,33000.0,4,1,1,1.0367001883007891,new
2023-03-02,knovv01,127,2,73700.0,2,2,2,2.0,esc
2023-03-02,knqsaki,68,1,27078.0,3,1,1,1.024466792200526,new
2023-03-02,knr002,31,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,kns8901,169,1,127853.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,knulp0326,64,2,130730.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,ko5306,52,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,kocobe,130,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,kodaheu,16,2,66365.0,4,2,2,2.024466792200526,new
2023-03-02,kodh7979,95,2,24198.0,3,2,1,1.3576398494578086,new
2023-03-02,koenzi132,187,1,41900.0,1,1,1,1.0,esc
2023-03-02,koeunseuk,49,1,17900.0,3,1,1,1.024466792200526,new
2023-03-02,kohakull,19,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,kohojun,112,1,36900.0,2,1,1,1.012233396100263,esc
2023-03-02,kohyw747,6,3,47700.0,4,3,1,1.7030463028153542,ROYAL
2023-03-02,koibiddo,185,1,41900.0,1,1,1,1.0,esc
2023-03-02,kojunhe,23,1,48465.0,4,1,1,1.0367001883007891,new
2023-03-02,kok1159,167,1,89947.0,1,1,2,1.6545935466424546,esc
2023-03-02,kokani,169,1,28400.0,1,1,1,1.0,esc
2023-03-02,kokg11546,98,1,54800.0,2,1,2,1.6668269427427176,esc
2023-03-02,kokihong87,155,1,30749.0,1,1,1,1.0,esc
2023-03-02,kokobi35,120,1,114500.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,kokoqui0621,5,1,22800.0,4,1,1,1.0367001883007891,new
2023-03-02,kokos0908,2,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,komaya83,67,2,102531.0,3,2,2,2.012233396100263,new
2023-03-02,komoko,12,1,83800.0,4,1,2,1.6912937349432435,new
2023-03-02,koneh109,31,1,46200.0,4,1,1,1.0367001883007891,new
2023-03-02,kong0400,73,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,kong0893,130,1,32900.0,2,1,1,1.012233396100263,esc
2023-03-02,kong2259,22,1,25900.0,4,1,1,1.0367001883007891,new
2023-03-02,kongbu1017,118,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,kongda0da,39,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,kongga,18,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,konghseok,165,1,41900.0,1,1,1,1.0,esc
2023-03-02,kongji16,145,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,kongsim2004,168,1,137000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,koni002,170,1,37000.0,1,1,1,1.0,esc
2023-03-02,kons7202,169,1,14900.0,1,1,1,1.0,esc
2023-03-02,kood1495,185,1,43300.0,1,1,1,1.0,esc
2023-03-02,kood9090,89,2,66644.0,3,2,2,2.012233396100263,new
2023-03-02,kook723,156,1,36100.0,1,1,1,1.0,esc
2023-03-02,kool3474,1,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,koominseo9,148,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,koonng,179,1,14900.0,1,1,1,1.0,esc
2023-03-02,kopi1113,150,1,38900.0,1,1,1,1.0,esc
2023-03-02,koplop7,147,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,kops91,178,1,41900.0,1,1,1,1.0,esc
2023-03-02,kor711,120,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,korea1236,99,1,37454.0,2,1,1,1.012233396100263,esc
2023-03-02,koreabugs,49,1,20900.0,3,1,1,1.024466792200526,new
2023-03-02,koreakjs1,107,1,23000.0,2,1,1,1.012233396100263,esc
2023-03-02,koreaksjno1,158,1,36100.0,1,1,1,1.0,esc
2023-03-02,korean884,170,1,90100.0,1,1,2,1.6545935466424546,esc
2023-03-02,koreaosha,78,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,koreulgiorgi54,122,2,193600.0,2,2,3,2.6545935466424546,esc-VIP
2023-03-02,korgnawmik,143,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,koriko2,89,1,56300.0,3,1,2,1.6790603388429806,new
2023-03-02,korn1119,138,1,39709.0,2,1,1,1.012233396100263,esc
2023-03-02,korojin,49,1,53746.0,3,1,2,1.6790603388429806,new
2023-03-02,korsarah,134,1,43800.0,2,1,1,1.012233396100263,esc
2023-03-02,korwin00,111,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,korywh,24,1,34865.0,4,1,1,1.0367001883007891,new
2023-03-02,kosangsok,162,1,37000.0,1,1,1,1.0,esc
2023-03-02,kounju71,51,1,183900.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,kouym,171,1,13172.0,1,1,1,1.0,esc
2023-03-02,kowhdgus2,37,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,koyohan21,146,1,38400.0,2,1,1,1.012233396100263,esc
2023-03-02,kpdi,49,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,kpig77,167,1,35106.0,1,1,1,1.0,esc
2023-03-02,kqj1568,149,1,29800.0,1,1,1,1.0,esc
2023-03-02,kr5315,174,1,29400.0,1,1,1,1.0,esc
2023-03-02,krch313,141,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,krchoi1010,75,2,80000.0,3,2,2,2.012233396100263,new
2023-03-02,kreder,99,1,18824.0,2,1,1,1.012233396100263,esc
2023-03-02,krsskk,113,1,32800.0,2,1,1,1.012233396100263,esc
2023-03-02,krw0302,73,2,94200.0,3,2,2,2.012233396100263,new
2023-03-02,kry127,61,1,30066.0,3,1,1,1.024466792200526,new
2023-03-02,ks0722,44,1,7900.0,4,1,1,1.0367001883007891,new
2023-03-02,ks4423,201,1,45900.0,1,1,1,1.0,esc
2023-03-02,ks533,182,1,11900.0,1,1,1,1.0,esc
2023-03-02,ks96159,167,1,40000.0,1,1,1,1.0,esc
2023-03-02,ksangwoo17,133,1,109130.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,ksb501,80,1,17665.0,3,1,1,1.024466792200526,new
2023-03-02,kscry,63,1,108864.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,ksd1623,141,1,77700.0,2,1,2,1.6668269427427176,esc
2023-03-02,ksd258,61,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,ksd92v,29,1,14900.0,4,1,1,1.0367001883007891,new
2023-03-02,ksdd50,147,1,39900.0,2,1,1,1.012233396100263,esc
2023-03-02,kseongsu82,163,1,39179.0,1,1,1,1.0,esc
2023-03-02,kseun24,23,1,22100.0,4,1,1,1.0367001883007891,new
2023-03-02,ksg904,3,1,16900.0,4,1,1,1.0367001883007891,new
2023-03-02,ksgn1201,169,1,39900.0,1,1,1,1.0,esc
2023-03-02,ksh0325,100,1,154000.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,ksh0354,20,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,ksh1210sh,177,1,89500.0,1,1,2,1.6545935466424546,esc
2023-03-02,ksh1813,15,2,88800.0,4,2,2,2.024466792200526,new
2023-03-02,ksh3160,128,1,15900.0,2,1,1,1.012233396100263,esc
2023-03-02,ksh6282,156,1,16400.0,1,1,1,1.0,esc
2023-03-02,ksh7761,76,1,60700.0,3,1,2,1.6790603388429806,new
2023-03-02,ksh9284,101,1,28367.0,2,1,1,1.012233396100263,esc
2023-03-02,ksh970626,78,1,39800.0,3,1,1,1.024466792200526,new
2023-03-02,kshms,33,1,50200.0,4,1,1,1.0367001883007891,new
2023-03-02,kshvery,127,1,41000.0,2,1,1,1.012233396100263,esc
2023-03-02,kshwan1219,84,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,kshysj76,91,1,40400.0,3,1,1,1.024466792200526,new
2023-03-02,ksim63,181,1,46936.0,1,1,1,1.0,esc
2023-03-02,ksj1016,63,1,30000.0,3,1,1,1.024466792200526,new
2023-03-02,ksj4214,163,1,41900.0,1,1,1,1.0,esc
2023-03-02,ksj5032,125,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,ksj8787,188,1,48700.0,1,1,1,1.0,esc
2023-03-02,ksjwjstngus,19,1,16900.0,4,1,1,1.0367001883007891,new
2023-03-02,ksk5783,183,1,39900.0,1,1,1,1.0,esc
2023-03-02,ksmharry,94,1,11789.0,3,1,1,1.024466792200526,new
2023-03-02,ksn0256,72,1,33900.0,3,1,1,1.024466792200526,new
2023-03-02,ksn4500,87,1,58200.0,3,1,2,1.6790603388429806,new
2023-03-02,ksnyeo6292,137,1,44300.0,2,1,1,1.012233396100263,esc
2023-03-02,ksoraenp,105,1,35400.0,2,1,1,1.012233396100263,esc
2023-03-02,ksosdgk,90,3,130503.0,3,3,3,3.0,VIP
2023-03-02,kss8845,141,1,49800.0,2,1,1,1.012233396100263,esc
2023-03-02,ksu7657,76,2,75700.0,3,2,2,2.012233396100263,new
2023-03-02,ksunk202,113,1,23000.0,2,1,1,1.012233396100263,esc
2023-03-02,ksw1045,135,1,40679.0,2,1,1,1.012233396100263,esc
2023-03-02,ksw5454,32,2,55800.0,4,2,2,2.024466792200526,new
